K_text,B_text,T_text,Anna_exit,trial_num,trial_code,cond,K_hit,B_hit,T_hit,book_move,start_shelf,mid_shelf,end_shelf,rectangle,rectangle_path,Todd_mid,Todd_final,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,frames.thisRepN,frames.thisTrialN,frames.thisN,frames.thisIndex,sessionInst.started,startSession.started,startSession.keys,startSession.rt,crossText.started,movingImage.started,staticImage.started,promptText3.started,rectImage.started,respText.started,keyResp.started,keyResp.keys,keyResp.rt,crossText.stopped,respText.stopped,keyResp.stopped,subject,session,date,expName,psychopyVersion,frameRate,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,15,mem_6,mem_K,1,1,1,no,X-B-O,X-B-X,X-X-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-X.png,stimuli/mB-R_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,2,5,61,14,,,,,,,,,558.6746651302092,565.3432414276758,566.0880532480078,566.0880532480078,566.0880532480078,566.9746816194383,566.9746816194383,left,0.10924605326727033,559.735036645201,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,5,per_5,per_K,1,1,1,no,X-B-O,O-B-O,X-B-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mW-L_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_wW-L_X-B-O.png,2,6,62,4,,,,,,,,,567.108106616768,573.7778041191632,574.5180335956393,574.5180335956393,574.5180335956393,575.4078263636911,575.4078263636911,left,0.16523989650886506,568.1615301896818,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,13,mem_4,mem_K,1,1,1,no,B-X-O,B-X-O,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,2,7,63,12,,,,,,,,,575.5913931236137,582.2623427184299,583.0037841870217,583.0037841870217,583.0037841870217,583.8910079679918,583.8910079679918,left,0.37726954370737076,576.6467902739532,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,27,no_9,no_K,0,0,0,hide,X-X-B,O-O-B,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-M_none_X-X-B.png,stimuli/mB-M_none_O-O-B.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,2,8,64,26,,,,,,,,,584.2910609645769,590.9624038634356,591.7000621072948,591.7000621072948,591.7000621072948,592.5911762610776,592.5911762610776,right,0.45294847432523966,585.3440370180178,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,2,per_2,per_K,1,1,1,no,X-X-B,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,2,9,65,1,,,,,,,,,593.0745067178505,599.7470869522076,600.4881835581036,600.4881835581036,600.4881835581036,601.3746473577339,601.3746473577339,left,0.2296156691154465,594.1363340349635,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,6,per_6,per_K,1,1,1,no,X-B-X,O-B-X,X-B-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-X.png,stimuli/mW-R_w0_X-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mW-L_w0_X-B-X.png,stimuli/m0_wW-R_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,2,10,66,5,,,,,,,,,601.6245159890968,608.2968703784281,609.0328880379675,609.0328880379675,609.0328880379675,609.9246316063218,609.9246316063218,left,0.04004476824775338,602.6863359276904,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,4,per_4,per_K,1,1,1,no,O-X-B,O-O-B,O-X-B,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-O-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mW-L_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_wW-L_O-X-B.png,2,11,67,3,,,,,,,,,609.9910528162727,616.6612507706741,617.4019672254799,617.4019672254799,617.4019672254799,618.2914629302686,618.2914629302686,left,0.23365521524101496,611.0444478377467,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,16,mem_7,mem_K,1,1,1,switch,B-X-O,O-X-B,O-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,2,12,68,15,,,,,,,,,618.541377115529,625.2099213327747,625.9508674822282,625.9508674822282,625.9508674822282,626.84112156427,626.84112156427,left,0.20246871409472078,619.5975695354864,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,20,no_2,no_K,0,0,0,no,X-O-X,O-O-X,X-O-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mB-L_none_O-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,2,13,69,19,,,,,,,,,627.0746263772016,633.7481953251408,634.4852690666448,634.4852690666448,634.4852690666448,635.374409001437,635.374409001437,right,0.029188488493673503,628.1295176219428,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,24,no_6,no_K,0,0,0,no,X-X-X,X-X-O,X-X-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-R_none_X-X-X.png,stimuli/mB-R_none_X-X-O.png,stimuli/mB-R_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,2,14,70,23,,,,,,,,,635.4244346335763,642.0982894165209,642.8311173360562,642.8311173360562,642.8311173360562,643.7242875135271,643.7242875135271,right,0.17567881208378822,636.483043338405,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,19,no_1,no_K,0,0,0,no,X-X-X,O-X-X,X-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mB-L_none_O-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,2,15,71,18,,,,,,,,,643.924532478326,650.5954419728369,651.333984990255,651.333984990255,651.333984990255,652.224731183378,652.224731183378,right,0.17129664903040975,644.9787760226754,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,7,per_7,per_K,1,1,1,switch,B-X-O,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_B-X-O.png,stimuli/m0_wW-R_B-X-O.png,stimuli/m0_none_B-X-O.png,stimuli/mW-R_none_B-X-O.png,stimuli/mB-R_none_B-X-O.png,stimuli/mB-R_none_O-X-B.png,stimuli/mB-R_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,2,16,72,6,,,,,,,,,652.4248789451085,659.0947743826546,659.8335063528502,659.8335063528502,659.8335063528502,660.7247825118247,660.7247825118247,left,0.28755453834310174,653.4830568121979,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,17,mem_8,mem_K,1,1,1,switch,O-X-B,B-X-O,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,2,17,73,16,,,,,,,,,661.0415448952699,667.7137244471814,668.4526030240813,668.4526030240813,668.4526030240813,669.3413098753663,669.3413098753663,left,0.09508101583924145,662.0963697339175,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,26,no_8,no_K,0,0,0,hide,X-B-O,O-B-O,X-O-X,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/mW-R_none_X-B-O.png,stimuli/mB-L_none_X-B-O.png,stimuli/mB-L_none_O-B-O.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,2,18,74,25,,,,,,,,,669.4579896200448,676.12812598038,676.8698555297451,676.8698555297451,676.8698555297451,677.757883883547,677.757883883547,right,0.17503592383582145,670.5165726607665,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,18,mem_9,mem_K,1,1,1,switch,X-O-B,X-B-O,X-X-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-O-B.png,stimuli/mW-R_w0_X-O-B.png,stimuli/mB-L_w0_X-O-B.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,2,19,75,17,,,,,,,,,677.9579815999605,684.6312582966639,685.369196601212,685.369196601212,685.369196601212,686.2578161942074,686.2578161942074,left,0.05909691227134317,679.0166198187508,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,8,per_8,per_K,1,1,1,switch,O-X-B,B-X-O,B-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/mW-R_none_O-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_B-X-O.png,stimuli/mB-L_none_B-X-X.png,stimuli/mW-L_none_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/m0_wW-L_B-X-X.png,2,20,76,7,,,,,,,,,686.3412059353432,693.018944995827,693.752630099887,693.752630099887,693.752630099887,694.6412407102762,694.6412407102762,left,0.15534057072363794,687.3978160402039,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,22,no_4,no_K,0,0,0,no,O-X-X,O-O-X,O-X-X,M,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/mW-R_none_O-X-X.png,stimuli/mB-M_none_O-X-X.png,stimuli/mB-M_none_O-O-X.png,stimuli/mB-M_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,2,21,77,21,,,,,,,,,694.8246849237476,701.4946201408748,702.2358893384226,702.2358893384226,702.2358893384226,703.124877212802,703.124877212802,right,0.18336267536506057,695.8803823452909,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,12,mem_3,mem_K,1,1,1,no,X-O-B,X-O-B,X-O-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_X-O-B.png,stimuli/mW-R_w0_X-O-B.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-X.png,stimuli/mW-L_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,2,22,78,11,,,,,,,,,703.3243423065869,709.9716102556558,710.7141578515293,710.7141578515293,710.7141578515293,711.6248072778108,711.6248072778108,right,0.13218375795986503,704.3767566346796,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,1,per_1,per_K,1,1,1,no,B-X-X,B-O-X,B-X-X,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_B-X-X.png,stimuli/m0_wW-R_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/mW-R_none_B-X-X.png,stimuli/mB-M_none_B-X-X.png,stimuli/mB-M_none_B-O-X.png,stimuli/mB-M_none_B-X-X.png,stimuli/mW-L_none_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/m0_wW-L_B-X-X.png,2,23,79,0,,,,,,,,,711.7749152920442,718.4492480708286,719.1901845961111,719.1901845961111,719.1901845961111,720.0748753200751,720.0748753200751,left,0.2655288754031062,712.8330158456229,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,10,mem_1,mem_K,1,1,1,no,O-X-B,X-X-B,X-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_X-X-B.png,stimuli/mB-M_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,2,24,80,9,,,,,,,,,720.3580846417462,727.0279704553541,727.7724082199857,727.7724082199857,727.7724082199857,728.6582410009578,728.6582410009578,left,0.05098509835079312,721.4177118948428,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,9,per_9,per_K,1,1,1,switch,X-O-B,X-B-O,X-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-O-B.png,stimuli/m0_wW-R_X-O-B.png,stimuli/m0_none_X-O-B.png,stimuli/mW-R_none_X-O-B.png,stimuli/mB-R_none_X-O-B.png,stimuli/mB-R_none_X-B-O.png,stimuli/mB-R_none_X-B-X.png,stimuli/mW-L_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,2,25,81,8,,,,,,,,,728.7414254284231,735.4139466350898,736.1502687362954,736.1502687362954,736.1502687362954,737.0412555313669,737.0412555313669,left,0.8121033135103062,729.8035260693869,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,21,no_3,no_K,0,0,0,no,X-X-O,X-O-O,X-X-O,M,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/mW-R_none_X-X-O.png,stimuli/mB-M_none_X-X-O.png,stimuli/mB-M_none_X-O-O.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,2,26,82,20,,,,,,,,,737.8746265055379,744.545419227914,745.281586702331,745.281586702331,745.281586702331,746.1748245690251,746.1748245690251,right,0.18946466105990112,738.9270860668039,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,14,mem_5,mem_K,1,1,1,no,O-B-X,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-X.png,stimuli/mW-R_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,2,27,83,13,,,,,,,,,746.3913598884828,753.0667420123937,753.8006385253975,753.8006385253975,753.8006385253975,754.6916266037151,754.6916266037151,left,0.04830800089985132,747.4436369130854,,,S3,T-M,2023-01-26_09h17.38.243,knowing_that_K_ONLY,2022.2.5,59.98641388861393,
